TransactionDate,CargoName,TargetCity,CommodityName,Quantity,HarborReportVesselID,OVLSVesselID,HarborReportVesselType,OVLSLocation,OVLSVesselType,TransponderTime,DwellTime
2035-11-26,cargo_2035_26168755,Lomark,Offidiaa/Piscis osseus,2.625,seawaysynergy8489,seawaysynergy8489,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-26T11:04:10.384913,50870.46756
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,oceanicoracle9da,oceanicoracle9da,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-29T10:19:21.679674,62468.264812
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,yellowperchpiratec59,yellowperchpiratec59,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T23:49:30.413451,5466.010701
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,yellowperchpiratec59,yellowperchpiratec59,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T23:49:30.413451,5466.010701
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,sharkshooterd66,sharkshooterd66,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T22:00:41.737315,266358.262685
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,sharkshooterd66,sharkshooterd66,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T22:00:41.737315,266358.262685
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,gurnardgrabberd9a,gurnardgrabberd9a,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T03:15:23.767038,31751.832712
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_261691ea,Lomark,Offidiaa/Piscis osseus,3.375,opheliacac,opheliacac,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T18:30:47.803573,63195.058119
2035-11-09,cargo_2035_271160b5,Lomark,Offidiaa/Piscis osseus,9.5,harborharmonyfc9,harborharmonyfc9,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-09T13:42:04.845120,60153.742259
2035-11-09,cargo_2035_271160b5,Lomark,Offidiaa/Piscis osseus,9.5,harborharmonyfc9,harborharmonyfc9,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-09T13:42:04.845120,60153.742259
2035-11-09,cargo_2035_271160b5,Lomark,Offidiaa/Piscis osseus,9.5,transglobal266,transglobal266,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-09T20:01:26.789189,71796.776767
2035-11-23,cargo_2035_271190c5,Lomark,Offidiaa/Piscis osseus,17.0,aquatransit6bc,aquatransit6bc,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-23T10:32:41.144506,63847.816586
2035-11-23,cargo_2035_271190c5,Lomark,Offidiaa/Piscis osseus,17.0,aquatransit6bc,aquatransit6bc,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-23T10:32:41.144506,63847.816586
2035-10-11,cargo_2035_29712696,Lomark,Offidiaa/Piscis osseus,23.625,perchpursuer982,perchpursuer982,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-11T16:44:21.882986,4856.638337
2035-10-11,cargo_2035_29712696,Lomark,Offidiaa/Piscis osseus,23.625,perchpursuer982,perchpursuer982,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-11T16:44:21.882986,4856.638337
2035-10-11,cargo_2035_29712696,Lomark,Offidiaa/Piscis osseus,23.625,perchpursuer982,perchpursuer982,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-11T16:44:21.882986,4856.638337
2035-10-11,cargo_2035_29712696,Lomark,Offidiaa/Piscis osseus,23.625,freightfrequency5f65,freightfrequency5f65,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-11T16:37:18.140192,67939.928167
2035-10-11,cargo_2035_29712696,Lomark,Offidiaa/Piscis osseus,23.625,freightfrequency5f65,freightfrequency5f65,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-11T16:37:18.140192,67939.928167
2035-10-11,cargo_2035_29712696,Lomark,Offidiaa/Piscis osseus,23.625,oceanicoracle2bf2,oceanicoracle2bf2,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-11T01:25:05.877359,65939.650929
2035-10-18,cargo_2035_297151ee,South Paackland,Offidiaa/Piscis osseus,-1.125,maritimematrix7755,maritimematrix7755,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-10-18T21:43:48.709902,68344.728628
2035-10-18,cargo_2035_297151ee,South Paackland,Offidiaa/Piscis osseus,-1.125,maritimematrix7755,maritimematrix7755,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-10-18T21:43:48.709902,68344.728628
2035-10-18,cargo_2035_297151ee,South Paackland,Offidiaa/Piscis osseus,-1.125,cargocircuit26cc,cargocircuit26cc,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-10-18T20:46:11.528387,46228.913703
2035-10-18,cargo_2035_297151ee,South Paackland,Offidiaa/Piscis osseus,-1.125,cargocircuit26cc,cargocircuit26cc,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-10-18T20:46:11.528387,46228.913703
2035-10-18,cargo_2035_297151ee,South Paackland,Offidiaa/Piscis osseus,-1.125,vesselvanguardbf2,vesselvanguardbf2,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-10-18T03:05:33.782720,54939.038951
2035-10-18,cargo_2035_297151ee,South Paackland,Offidiaa/Piscis osseus,-1.125,vesselvanguardbf2,vesselvanguardbf2,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-10-18T03:05:33.782720,54939.038951
2035-10-18,cargo_2035_297151ee,South Paackland,Offidiaa/Piscis osseus,-1.125,vesselvanguardbf2,vesselvanguardbf2,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-10-18T03:05:33.782720,54939.038951
2035-10-25,cargo_2035_29717ac4,Lomark,Offidiaa/Piscis osseus,2.25,seabassbandit9ad,seabassbandit9ad,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-25T04:33:53.579962,27145.636096
2035-11-08,cargo_2035_29721474,Lomark,Offidiaa/Piscis osseus,36.0,maritimemajesticeb7,maritimemajesticeb7,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-08T22:15:57.389093,59214.036498
2035-11-08,cargo_2035_29721474,Lomark,Offidiaa/Piscis osseus,36.0,maritimemajesticeb7,maritimemajesticeb7,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-08T22:15:57.389093,59214.036498
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,oceanicoracle9da,oceanicoracle9da,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-29T10:19:21.679674,62468.264812
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,yellowperchpiratec59,yellowperchpiratec59,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T23:49:30.413451,5466.010701
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,yellowperchpiratec59,yellowperchpiratec59,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T23:49:30.413451,5466.010701
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,sharkshooterd66,sharkshooterd66,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T22:00:41.737315,266358.262685
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,sharkshooterd66,sharkshooterd66,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T22:00:41.737315,266358.262685
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,gurnardgrabberd9a,gurnardgrabberd9a,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T03:15:23.767038,31751.832712
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_29728efd,Lomark,Offidiaa/Piscis osseus,37.125,opheliacac,opheliacac,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T18:30:47.803573,63195.058119
2035-11-23,cargo_2035_298156ae,Paackland,Offidiaa/Piscis osseus,5.0,vesselvistad0c,vesselvistad0c,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-11-23T13:16:05.030567,40998.824702
2035-11-23,cargo_2035_298156ae,Paackland,Offidiaa/Piscis osseus,5.0,vesselvistad0c,vesselvistad0c,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-11-23T13:16:05.030567,40998.824702
2035-11-29,cargo_2035_29817c27,Paackland,Offidiaa/Piscis osseus,25.0,blackdrumbanditc5b,blackdrumbanditc5b,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-29T20:43:03.118827,98523.81672
2035-10-18,cargo_2035_29950719,Lomark,Offidiaa/Piscis osseus,28.125,gurnardgrabberd9a,gurnardgrabberd9a,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-18T04:11:10.283414,28465.185642
2035-10-25,cargo_2035_29952c94,Lomark,Offidiaa/Piscis osseus,32.625,seabassbandit9ad,seabassbandit9ad,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-25T04:33:53.579962,27145.636096
2035-11-01,cargo_2035_29954aa6,Lomark,Offidiaa/Piscis osseus,18.0,cargocatalystb02,cargocatalystb02,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-01T09:08:50.395008,66608.697579
2035-11-01,cargo_2035_29954aa6,Lomark,Offidiaa/Piscis osseus,18.0,cargocatalystb02,cargocatalystb02,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-01T09:08:50.395008,66608.697579
2035-11-08,cargo_2035_299560f8,Lomark,Offidiaa/Piscis osseus,36.0,maritimemajesticeb7,maritimemajesticeb7,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-08T22:15:57.389093,59214.036498
2035-11-08,cargo_2035_299560f8,Lomark,Offidiaa/Piscis osseus,36.0,maritimemajesticeb7,maritimemajesticeb7,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-08T22:15:57.389093,59214.036498
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,oceanicoracle9da,oceanicoracle9da,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-29T10:19:21.679674,62468.264812
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,yellowperchpiratec59,yellowperchpiratec59,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T23:49:30.413451,5466.010701
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,yellowperchpiratec59,yellowperchpiratec59,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T23:49:30.413451,5466.010701
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,sharkshooterd66,sharkshooterd66,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T22:00:41.737315,266358.262685
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,sharkshooterd66,sharkshooterd66,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T22:00:41.737315,266358.262685
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,gurnardgrabberd9a,gurnardgrabberd9a,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T03:15:23.767038,31751.832712
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_29963de3,Lomark,Offidiaa/Piscis osseus,23.625,opheliacac,opheliacac,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T18:30:47.803573,63195.058119
2035-10-11,cargo_2035_240849ef,Haacklee,Salmon/Oncorhynchus rosea,12.0,maritimemover13f,maritimemover13f,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-10-11T17:37:56.271739,42265.036362
2035-08-16,cargo_2035_246792d0,Paackland,Salmon/Oncorhynchus rosea,35.75,freightfirm27f,freightfirm27f,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-08-16T07:44:40.538183,59089.210705
2035-08-23,cargo_2035_24681817,Paackland,Salmon/Oncorhynchus rosea,44.0,tunatrawlerafd,tunatrawlerafd,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-08-23T17:54:17.340728,281142.659272
2035-08-23,cargo_2035_24681817,Paackland,Salmon/Oncorhynchus rosea,44.0,bonefishbaiter565,bonefishbaiter565,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-08-23T16:38:13.972856,285805.529012
2035-09-06,cargo_2035_24685fde,Paackland,Salmon/Oncorhynchus rosea,49.5,maritimemiraclef85,maritimemiraclef85,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-06T23:58:50.804238,44434.272646
2035-09-20,cargo_2035_2469025b,Paackland,Salmon/Oncorhynchus rosea,2.75,barracudabandit836,barracudabandit836,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-09-20T20:53:11.022384,270408.977616
2035-09-20,cargo_2035_2469025b,Paackland,Salmon/Oncorhynchus rosea,2.75,bulkcarriers6cd,bulkcarriers6cd,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-20T19:18:46.000666,48812.437587
2035-09-20,cargo_2035_2469025b,Paackland,Salmon/Oncorhynchus rosea,2.75,bulkcarriers6cd,bulkcarriers6cd,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-20T19:18:46.000666,48812.437587
2035-09-27,cargo_2035_246922a6,Paackland,Salmon/Oncorhynchus rosea,41.25,barracudabandit836,barracudabandit836,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-09-27T19:23:34.265863,294249.916667
2035-09-27,cargo_2035_246922a6,Paackland,Salmon/Oncorhynchus rosea,41.25,muskellungemarauder78c,muskellungemarauder78c,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-09-27T00:28:32.766880,41535.416124
2035-10-11,cargo_2035_246967f6,Paackland,Salmon/Oncorhynchus rosea,35.75,eelenthusiast8c6,eelenthusiast8c6,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-10-11T00:00:00,0.0
2035-10-11,cargo_2035_246967f6,Paackland,Salmon/Oncorhynchus rosea,35.75,walleyewranglerda0,walleyewranglerda0,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-10-11T19:27:12.945363,59746.684242
2035-10-11,cargo_2035_246967f6,Paackland,Salmon/Oncorhynchus rosea,35.75,walleyewranglerda0,walleyewranglerda0,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-10-11T00:00:00,18735.743282
2035-08-19,cargo_2035_2476579c,Haacklee,Salmon/Oncorhynchus rosea,27.5,anchovyassaulterb1c,anchovyassaulterb1c,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-08-19T22:40:50.619453,109554.739431
2035-08-31,cargo_2035_24769930,Haacklee,Salmon/Oncorhynchus rosea,20.0,chainpickerelplunderer039,chainpickerelplunderer039,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-08-31T02:46:20.263294,33472.483065
2035-08-31,cargo_2035_24769930,Haacklee,Salmon/Oncorhynchus rosea,20.0,chainpickerelplunderer039,chainpickerelplunderer039,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-08-31T02:46:20.263294,33472.483065
2035-08-31,cargo_2035_24769930,Haacklee,Salmon/Oncorhynchus rosea,20.0,chainpickerelplunderer039,chainpickerelplunderer039,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-08-31T02:46:20.263294,33472.483065
2035-09-07,cargo_2035_24771740,Haacklee,Salmon/Oncorhynchus rosea,0.625,cargocircuit545,cargocircuit545,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-09-07T21:48:35.912413,46871.515025
2035-09-07,cargo_2035_24771740,Haacklee,Salmon/Oncorhynchus rosea,0.625,vesselvictoryafd,vesselvictoryafd,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-09-07T11:47:36.807863,52328.745766
2035-09-07,cargo_2035_24771740,Haacklee,Salmon/Oncorhynchus rosea,0.625,vesselvictoryafd,vesselvictoryafd,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-09-07T11:47:36.807863,52328.745766
2035-09-15,cargo_2035_24774936,Himark,Salmon/Oncorhynchus rosea,20.0,harborhorizon10ecb,harborhorizon10ecb,['Entity.Vessel.CargoVessel'],City of Himark,['Entity.Vessel.CargoVessel'],2035-09-15T05:43:06.862667,59125.490242
2035-09-15,cargo_2035_24774936,Himark,Salmon/Oncorhynchus rosea,20.0,harborhorizon10ecb,harborhorizon10ecb,['Entity.Vessel.CargoVessel'],City of Himark,['Entity.Vessel.CargoVessel'],2035-09-15T05:43:06.862667,59125.490242
2035-09-20,cargo_2035_24775c13,Haacklee,Salmon/Oncorhynchus rosea,18.125,halibuthero9b9,halibuthero9b9,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-09-20T21:47:55.931394,94596.658874
2035-09-20,cargo_2035_24775c13,Haacklee,Salmon/Oncorhynchus rosea,18.125,nauticalnirvana874,nauticalnirvana874,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-09-20T18:11:51.027435,46610.182614
2035-09-29,cargo_2035_24778cef,South Paackland,Salmon/Oncorhynchus rosea,14.375,hooklinesinkera2d,hooklinesinkera2d,['Entity.Vessel.FishingVessel'],City of South Paackland,['Entity.Vessel.FishingVessel'],2035-09-29T07:06:23.644616,147396.463071
2035-09-29,cargo_2035_24778cef,South Paackland,Salmon/Oncorhynchus rosea,14.375,vesselventuresc7e,vesselventuresc7e,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-09-29T01:34:38.119576,51568.153746
2035-10-05,cargo_2035_24779f94,Himark,Salmon/Oncorhynchus rosea,22.5,vesselvictoryafd,vesselvictoryafd,['Entity.Vessel.CargoVessel'],City of Himark,['Entity.Vessel.CargoVessel'],2035-10-05T01:51:10.132870,45345.266254
2035-10-11,cargo_2035_24781789,Haacklee,Salmon/Oncorhynchus rosea,9.375,maritimemover13f,maritimemover13f,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-10-11T17:37:56.271739,42265.036362
2035-08-29,cargo_2035_259956bf,Paackland,Salmon/Oncorhynchus rosea,30.0,dolphindasher004,dolphindasher004,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-08-29T13:18:23.413382,254819.171268
2035-08-29,cargo_2035_259956bf,Paackland,Salmon/Oncorhynchus rosea,30.0,baitedbreath538,baitedbreath538,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-08-29T18:21:29.013541,63815.984032
2035-08-29,cargo_2035_259956bf,Paackland,Salmon/Oncorhynchus rosea,30.0,baitedbreath538,baitedbreath538,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-08-29T18:21:29.013541,63815.984032
2035-08-29,cargo_2035_259956bf,Paackland,Salmon/Oncorhynchus rosea,30.0,maritimemover13f,maritimemover13f,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-08-29T08:37:41.664137,52520.236505
2035-08-29,cargo_2035_259956bf,Paackland,Salmon/Oncorhynchus rosea,30.0,maritimemover13f,maritimemover13f,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-08-29T08:37:41.664137,52520.236505
2035-09-05,cargo_2035_25997ad3,Paackland,Salmon/Oncorhynchus rosea,27.0,freightfrontiers1bc,freightfrontiers1bc,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-05T05:08:00.462185,52198.52106
2035-09-05,cargo_2035_25997ad3,Paackland,Salmon/Oncorhynchus rosea,27.0,freightfrontiers1bc,freightfrontiers1bc,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-05T05:08:00.462185,52198.52106
2035-09-05,cargo_2035_25997ad3,Paackland,Salmon/Oncorhynchus rosea,27.0,freightfrontiers1bc,freightfrontiers1bc,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-05T05:08:00.462185,52198.52106
2035-09-21,cargo_2035_260031a8,Paackland,Salmon/Oncorhynchus rosea,33.0,brownbullheadbriganded2,brownbullheadbriganded2,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-09-21T23:23:40.327484,174979.672516
2035-09-28,cargo_2035_260051e1,Paackland,Salmon/Oncorhynchus rosea,21.0,bassbaiterb9f,bassbaiterb9f,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-09-28T17:00:35.440599,197964.559401
2035-10-03,cargo_2035_260068b3,Paackland,Salmon/Oncorhynchus rosea,5.0,oceanicoasis15f6,oceanicoasis15f6,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-10-03T22:45:09.409088,52630.052122
